library_id,namespace,meta,proj,release,release_id,max_cvss,cve_count
pypi||pytest|2.8.7,pypi,,pytest,2.8.7,7226,6.7,1
pypi||pytest|2.9.0,pypi,,pytest,2.9.0,7227,6.7,1
pypi||pytest|2.9.1,pypi,,pytest,2.9.1,7228,6.7,1
pypi||pytest|2.9.2,pypi,,pytest,2.9.2,7229,6.7,1
pypi||pytest|3.0.0,pypi,,pytest,3.0.0,7230,6.7,1
pypi||pytest|3.0.1,pypi,,pytest,3.0.1,7231,6.7,1
pypi||pytest|3.0.2,pypi,,pytest,3.0.2,7232,6.7,1
pypi||pytest|3.0.3,pypi,,pytest,3.0.3,7233,6.7,1
pypi||pytest|3.0.4,pypi,,pytest,3.0.4,7234,6.7,1
pypi||pytest|3.0.5,pypi,,pytest,3.0.5,7235,6.7,1
pypi||pytest|3.0.6,pypi,,pytest,3.0.6,7236,6.7,1
pypi||pytest|3.0.7,pypi,,pytest,3.0.7,7237,6.7,1
pypi||pytest|3.1.0,pypi,,pytest,3.1.0,7238,6.7,1
pypi||pytest|3.1.1,pypi,,pytest,3.1.1,7239,6.7,1
pypi||pytest|3.1.2,pypi,,pytest,3.1.2,7240,6.7,1
pypi||pytest|3.1.3,pypi,,pytest,3.1.3,7241,6.7,1
pypi||pytest|3.2.0,pypi,,pytest,3.2.0,7242,6.7,1
pypi||pytest|3.2.1,pypi,,pytest,3.2.1,7243,6.7,1
pypi||pytest|3.2.2,pypi,,pytest,3.2.2,7244,6.7,1
pypi||pytest|3.2.3,pypi,,pytest,3.2.3,7245,6.7,1
pypi||pytest|3.2.4,pypi,,pytest,3.2.4,7246,6.7,1
pypi||pytest|3.2.5,pypi,,pytest,3.2.5,7247,6.7,1
pypi||pytest|3.3.0,pypi,,pytest,3.3.0,7248,6.7,1
pypi||pytest|3.3.1,pypi,,pytest,3.3.1,7249,6.7,1
pypi||pytest|3.3.2,pypi,,pytest,3.3.2,7250,6.7,1
pypi||pytest|3.4.0,pypi,,pytest,3.4.0,7251,6.7,1
pypi||pytest|3.4.1,pypi,,pytest,3.4.1,7252,6.7,1
pypi||pytest|3.4.2,pypi,,pytest,3.4.2,7253,6.7,1
pypi||pytest|3.5.0,pypi,,pytest,3.5.0,7254,6.7,1
pypi||pytest|3.5.1,pypi,,pytest,3.5.1,7255,6.7,1
pypi||pytest|3.6.0,pypi,,pytest,3.6.0,7256,6.7,1
pypi||pytest|3.6.1,pypi,,pytest,3.6.1,7257,6.7,1
pypi||pytest|3.6.2,pypi,,pytest,3.6.2,7258,6.7,1
pypi||pytest|3.6.3,pypi,,pytest,3.6.3,7259,6.7,1
pypi||pytest|3.6.4,pypi,,pytest,3.6.4,7260,6.7,1
pypi||pytest|3.7.0,pypi,,pytest,3.7.0,7261,6.7,1
pypi||pytest|3.7.1,pypi,,pytest,3.7.1,7262,6.7,1
pypi||pytest|3.7.2,pypi,,pytest,3.7.2,7263,6.7,1
pypi||pytest|3.7.3,pypi,,pytest,3.7.3,7264,6.7,1
pypi||pytest|3.7.4,pypi,,pytest,3.7.4,7265,6.7,1
pypi||pytest|3.8.0,pypi,,pytest,3.8.0,7266,6.7,1
pypi||pytest|3.8.1,pypi,,pytest,3.8.1,7267,6.7,1
pypi||pytest|3.8.2,pypi,,pytest,3.8.2,7268,6.7,1
pypi||pytest|3.9.1,pypi,,pytest,3.9.1,7269,6.7,1
pypi||pytest|3.9.2,pypi,,pytest,3.9.2,7270,6.7,1
pypi||pytest|3.9.3,pypi,,pytest,3.9.3,7271,6.7,1
pypi||pytest|3.10.0,pypi,,pytest,3.10.0,7272,6.7,1
pypi||pytest|3.10.1,pypi,,pytest,3.10.1,7273,6.7,1
pypi||pytest|4.0.0,pypi,,pytest,4.0.0,7274,6.7,1
pypi||pytest|4.0.1,pypi,,pytest,4.0.1,7275,6.7,1
pypi||pytest|4.0.2,pypi,,pytest,4.0.2,7276,6.7,1
pypi||pytest|4.1.0,pypi,,pytest,4.1.0,7277,6.7,1
pypi||pytest|4.1.1,pypi,,pytest,4.1.1,7278,6.7,1
pypi||pytest|4.2.0,pypi,,pytest,4.2.0,7279,6.7,1
pypi||pytest|4.2.1,pypi,,pytest,4.2.1,7280,6.7,1
pypi||pytest|4.3.0,pypi,,pytest,4.3.0,7281,6.7,1
pypi||pytest|4.3.1,pypi,,pytest,4.3.1,7282,6.7,1
pypi||pytest|4.4.0,pypi,,pytest,4.4.0,7283,6.7,1
pypi||pytest|4.4.1,pypi,,pytest,4.4.1,7284,6.7,1
pypi||pytest|4.4.2,pypi,,pytest,4.4.2,7285,6.7,1
pypi||pytest|4.5.0,pypi,,pytest,4.5.0,7286,6.7,1
pypi||pytest|4.6.0,pypi,,pytest,4.6.0,7287,6.7,1
pypi||pytest|4.6.1,pypi,,pytest,4.6.1,7288,6.7,1
pypi||pytest|4.6.2,pypi,,pytest,4.6.2,7289,6.7,1
pypi||pytest|4.6.3,pypi,,pytest,4.6.3,7290,6.7,1
pypi||pytest|4.6.4,pypi,,pytest,4.6.4,7291,6.7,1
pypi||pytest|4.6.5,pypi,,pytest,4.6.5,7292,6.7,1
pypi||pytest|4.6.6,pypi,,pytest,4.6.6,7293,6.7,1
pypi||pytest|4.6.7,pypi,,pytest,4.6.7,7294,6.7,1
pypi||pytest|4.6.8,pypi,,pytest,4.6.8,7295,6.7,1
pypi||pytest|4.6.9,pypi,,pytest,4.6.9,7296,6.7,1
pypi||pytest|4.6.10,pypi,,pytest,4.6.10,7297,6.7,1
pypi||pytest|4.6.11,pypi,,pytest,4.6.11,7298,6.7,1
pypi||pytest|5.0.0,pypi,,pytest,5.0.0,7299,6.7,1
pypi||pytest|5.0.1,pypi,,pytest,5.0.1,7300,6.7,1
pypi||pytest|5.1.0,pypi,,pytest,5.1.0,7301,6.7,1
pypi||pytest|5.1.1,pypi,,pytest,5.1.1,7302,6.7,1
pypi||pytest|5.1.2,pypi,,pytest,5.1.2,7303,6.7,1
pypi||pytest|5.1.3,pypi,,pytest,5.1.3,7304,6.7,1
pypi||pytest|5.2.0,pypi,,pytest,5.2.0,7305,6.7,1
pypi||pytest|5.2.1,pypi,,pytest,5.2.1,7306,6.7,1
pypi||pytest|5.2.2,pypi,,pytest,5.2.2,7307,6.7,1
pypi||pytest|5.2.3,pypi,,pytest,5.2.3,7308,6.7,1
pypi||pytest|5.2.4,pypi,,pytest,5.2.4,7309,6.7,1
pypi||pytest|5.3.0,pypi,,pytest,5.3.0,7310,6.7,1
pypi||pytest|5.3.1,pypi,,pytest,5.3.1,7311,6.7,1
pypi||pytest|5.3.2,pypi,,pytest,5.3.2,7312,6.7,1
pypi||pytest|5.3.3,pypi,,pytest,5.3.3,7313,6.7,1
pypi||pytest|5.3.4,pypi,,pytest,5.3.4,7314,6.7,1
pypi||pytest|5.3.5,pypi,,pytest,5.3.5,7315,6.7,1
pypi||pytest|5.4.0,pypi,,pytest,5.4.0,7316,6.7,1
pypi||pytest|5.4.1,pypi,,pytest,5.4.1,7317,6.7,1
pypi||pytest|5.4.2,pypi,,pytest,5.4.2,7318,6.7,1
pypi||pytest|5.4.3,pypi,,pytest,5.4.3,7319,6.7,1
pypi||pytest|6.0.0,pypi,,pytest,6.0.0,7320,6.7,1
pypi||pytest|6.0.0rc1,pypi,,pytest,6.0.0rc1,7321,6.7,1
pypi||pytest|6.0.1,pypi,,pytest,6.0.1,7322,6.7,1
pypi||pytest|6.0.2,pypi,,pytest,6.0.2,7323,6.7,1
pypi||pytest|6.1.0,pypi,,pytest,6.1.0,7324,6.7,1
pypi||pytest|6.1.1,pypi,,pytest,6.1.1,7325,6.7,1
pypi||pytest|6.1.2,pypi,,pytest,6.1.2,7326,6.7,1
pypi||pytest|6.2.0,pypi,,pytest,6.2.0,7327,6.7,1
pypi||pytest|6.2.1,pypi,,pytest,6.2.1,7328,6.7,1
pypi||pytest|6.2.2,pypi,,pytest,6.2.2,7329,6.7,1
pypi||pytest|6.2.3,pypi,,pytest,6.2.3,7330,6.7,1
pypi||pytest|6.2.4,pypi,,pytest,6.2.4,7331,6.7,1
pypi||pytest|6.2.5,pypi,,pytest,6.2.5,7332,6.7,1
pypi||pytest|7.0.0,pypi,,pytest,7.0.0,7333,6.7,1
pypi||pytest|7.0.0rc1,pypi,,pytest,7.0.0rc1,7334,6.7,1
pypi||pytest|7.0.1,pypi,,pytest,7.0.1,7335,6.7,1
pypi||pytest|7.1.0,pypi,,pytest,7.1.0,7336,6.7,1
pypi||pytest|7.1.1,pypi,,pytest,7.1.1,7337,6.7,1
pypi||pytest|7.1.2,pypi,,pytest,7.1.2,7338,6.7,1
pypi||pytest|7.1.3,pypi,,pytest,7.1.3,7339,6.7,1
pypi||pytest|7.2.0,pypi,,pytest,7.2.0,7340,6.7,1
pypi||pytest|7.2.1,pypi,,pytest,7.2.1,7341,6.7,1
pypi||pytest|7.2.2,pypi,,pytest,7.2.2,7342,6.7,1
pypi||pytest|7.3.0,pypi,,pytest,7.3.0,7343,6.7,1
pypi||pytest|7.3.1,pypi,,pytest,7.3.1,7344,6.7,1
pypi||pytest|7.3.2,pypi,,pytest,7.3.2,7345,6.7,1
pypi||pytest|7.4.0,pypi,,pytest,7.4.0,7346,6.7,1
pypi||pytest|7.4.1,pypi,,pytest,7.4.1,7347,6.7,1
pypi||pytest|7.4.2,pypi,,pytest,7.4.2,7348,6.7,1
pypi||pytest|7.4.3,pypi,,pytest,7.4.3,7349,6.7,1
pypi||pytest|7.4.4,pypi,,pytest,7.4.4,7350,6.7,1
pypi||pytest|8.0.0,pypi,,pytest,8.0.0,7351,6.7,1
pypi||pytest|8.0.0rc1,pypi,,pytest,8.0.0rc1,7352,6.7,1
pypi||pytest|8.0.0rc2,pypi,,pytest,8.0.0rc2,7353,6.7,1
pypi||pytest|8.0.1,pypi,,pytest,8.0.1,7354,6.7,1
pypi||pytest|8.0.2,pypi,,pytest,8.0.2,7355,6.7,1
pypi||pytest|8.1.0,pypi,,pytest,8.1.0,7356,6.7,1
pypi||pytest|8.1.1,pypi,,pytest,8.1.1,7357,6.7,1
pypi||pytest|8.1.2,pypi,,pytest,8.1.2,7358,6.7,1
pypi||pytest|8.2.0,pypi,,pytest,8.2.0,7359,6.7,1
pypi||pytest|8.2.1,pypi,,pytest,8.2.1,7360,6.7,1
pypi||pytest|8.2.2,pypi,,pytest,8.2.2,7361,6.7,1
pypi||pytest|8.3.0,pypi,,pytest,8.3.0,7362,6.7,1
pypi||pytest|8.3.1,pypi,,pytest,8.3.1,7363,6.7,1
pypi||pytest|8.3.2,pypi,,pytest,8.3.2,7364,6.7,1
pypi||pytest|8.3.3,pypi,,pytest,8.3.3,7365,6.7,1
pypi||pytest|8.3.4,pypi,,pytest,8.3.4,7366,6.7,1
pypi||pytest|8.3.5,pypi,,pytest,8.3.5,7367,6.7,1
pypi||pytest|8.4.0,pypi,,pytest,8.4.0,7368,6.7,1
pypi||pytest|8.4.1,pypi,,pytest,8.4.1,7369,6.7,1
pypi||pytest|8.4.2,pypi,,pytest,8.4.2,7370,6.7,1
pypi||pytest|9.0.0,pypi,,pytest,9.0.0,7371,6.7,1
pypi||pytest|9.0.1,pypi,,pytest,9.0.1,7372,6.7,1
pypi||pytest|9.0.2,pypi,,pytest,9.0.2,7373,6.7,1
pypi||requests|0.0.1,pypi,,requests,0.0.1,7374,5.5,6
pypi||requests|0.2.0,pypi,,requests,0.2.0,7375,5.5,6
pypi||requests|v0.2.0,pypi,,requests,v0.2.0,7376,0.0,1
pypi||requests|0.2.1,pypi,,requests,0.2.1,7377,5.5,6
pypi||requests|v0.2.1,pypi,,requests,v0.2.1,7378,0.0,1
pypi||requests|0.2.2,pypi,,requests,0.2.2,7379,5.5,6
pypi||requests|v0.2.2,pypi,,requests,v0.2.2,7380,0.0,1
pypi||requests|0.2.3,pypi,,requests,0.2.3,7381,5.5,6
pypi||requests|v0.2.3,pypi,,requests,v0.2.3,7382,0.0,1
pypi||requests|0.2.4,pypi,,requests,0.2.4,7383,5.5,6
pypi||requests|v0.2.4,pypi,,requests,v0.2.4,7384,0.0,1
pypi||requests|0.3.0,pypi,,requests,0.3.0,7385,5.5,6
pypi||requests|v0.3.0,pypi,,requests,v0.3.0,7386,0.0,1
pypi||requests|0.3.1,pypi,,requests,0.3.1,7387,5.5,6
pypi||requests|0.3.2,pypi,,requests,0.3.2,7388,5.5,6
pypi||requests|v0.3.2,pypi,,requests,v0.3.2,7389,0.0,1
pypi||requests|0.3.3,pypi,,requests,0.3.3,7390,5.5,6
pypi||requests|v0.3.3,pypi,,requests,v0.3.3,7391,0.0,1
pypi||requests|0.3.4,pypi,,requests,0.3.4,7392,5.5,6
pypi||requests|v0.3.4,pypi,,requests,v0.3.4,7393,0.0,1
pypi||requests|0.4.0,pypi,,requests,0.4.0,7394,5.5,6
pypi||requests|v0.4.0,pypi,,requests,v0.4.0,7395,0.0,1
pypi||requests|0.4.1,pypi,,requests,0.4.1,7396,5.5,6
pypi||requests|v0.4.1,pypi,,requests,v0.4.1,7397,0.0,1
pypi||requests|0.5.0,pypi,,requests,0.5.0,7398,5.5,6
pypi||requests|v0.5.0,pypi,,requests,v0.5.0,7399,0.0,1
pypi||requests|0.5.1,pypi,,requests,0.5.1,7400,5.5,6
pypi||requests|v0.5.1,pypi,,requests,v0.5.1,7401,0.0,1
pypi||requests|0.6.0,pypi,,requests,0.6.0,7402,5.5,6
pypi||requests|0.6.1,pypi,,requests,0.6.1,7403,5.5,6
pypi||requests|0.6.2,pypi,,requests,0.6.2,7404,5.5,6
pypi||requests|0.6.3,pypi,,requests,0.6.3,7405,5.5,6
pypi||requests|v0.6.3,pypi,,requests,v0.6.3,7406,0.0,1
pypi||requests|0.6.4,pypi,,requests,0.6.4,7407,5.5,6
pypi||requests|v0.6.4,pypi,,requests,v0.6.4,7408,0.0,1
pypi||requests|0.6.5,pypi,,requests,0.6.5,7409,5.5,6
pypi||requests|0.6.6,pypi,,requests,0.6.6,7410,5.5,6
pypi||requests|0.7.0,pypi,,requests,0.7.0,7411,5.5,6
pypi||requests|0.7.1,pypi,,requests,0.7.1,7412,5.5,6
pypi||requests|0.7.2,pypi,,requests,0.7.2,7413,5.5,6
pypi||requests|0.7.3,pypi,,requests,0.7.3,7414,5.5,6
pypi||requests|0.7.4,pypi,,requests,0.7.4,7415,5.5,6
pypi||requests|0.7.5,pypi,,requests,0.7.5,7416,5.5,6
pypi||requests|0.7.6,pypi,,requests,0.7.6,7417,5.5,6
pypi||requests|0.8.0,pypi,,requests,0.8.0,7418,5.5,6
pypi||requests|0.8.1,pypi,,requests,0.8.1,7419,5.5,6
pypi||requests|0.8.2,pypi,,requests,0.8.2,7420,5.5,6
pypi||requests|0.8.3,pypi,,requests,0.8.3,7421,5.5,6
pypi||requests|0.8.4,pypi,,requests,0.8.4,7422,5.5,6
pypi||requests|0.8.5,pypi,,requests,0.8.5,7423,5.5,6
pypi||requests|0.8.6,pypi,,requests,0.8.6,7424,5.5,6
pypi||requests|0.8.7,pypi,,requests,0.8.7,7425,5.5,6
pypi||requests|0.8.8,pypi,,requests,0.8.8,7426,5.5,6
pypi||requests|v0.8.8,pypi,,requests,v0.8.8,7427,0.0,1
pypi||requests|0.8.9,pypi,,requests,0.8.9,7428,5.5,6
pypi||requests|v0.8.9,pypi,,requests,v0.8.9,7429,0.0,1
pypi||requests|0.9.0,pypi,,requests,0.9.0,7430,5.5,6
pypi||requests|v0.9.0,pypi,,requests,v0.9.0,7431,0.0,1
pypi||requests|0.9.1,pypi,,requests,0.9.1,7432,5.5,6
pypi||requests|v0.9.1,pypi,,requests,v0.9.1,7433,0.0,1
pypi||requests|0.9.2,pypi,,requests,0.9.2,7434,5.5,6
pypi||requests|0.9.3,pypi,,requests,0.9.3,7435,5.5,6
pypi||requests|v0.9.3,pypi,,requests,v0.9.3,7436,0.0,1
pypi||requests|0.10.0,pypi,,requests,0.10.0,7437,5.5,6
pypi||requests|v0.10.0,pypi,,requests,v0.10.0,7438,0.0,1
pypi||requests|0.10.1,pypi,,requests,0.10.1,7439,5.5,6
pypi||requests|v0.10.1,pypi,,requests,v0.10.1,7440,0.0,1
pypi||requests|0.10.2,pypi,,requests,0.10.2,7441,5.5,6
pypi||requests|v0.10.2,pypi,,requests,v0.10.2,7442,0.0,1
pypi||requests|0.10.3,pypi,,requests,0.10.3,7443,5.5,6
pypi||requests|v0.10.3,pypi,,requests,v0.10.3,7444,0.0,1
pypi||requests|0.10.4,pypi,,requests,0.10.4,7445,5.5,6
pypi||requests|v0.10.4,pypi,,requests,v0.10.4,7446,0.0,1
pypi||requests|v0.10.5,pypi,,requests,v0.10.5,7447,0.0,1
pypi||requests|0.10.6,pypi,,requests,0.10.6,7448,5.5,6
pypi||requests|v0.10.6,pypi,,requests,v0.10.6,7449,0.0,1
pypi||requests|0.10.7,pypi,,requests,0.10.7,7450,5.5,6
pypi||requests|v0.10.7,pypi,,requests,v0.10.7,7451,0.0,1
pypi||requests|0.10.8,pypi,,requests,0.10.8,7452,5.5,6
pypi||requests|v0.10.8,pypi,,requests,v0.10.8,7453,0.0,1
pypi||requests|0.11.1,pypi,,requests,0.11.1,7454,5.5,6
pypi||requests|v0.11.1,pypi,,requests,v0.11.1,7455,0.0,1
pypi||requests|0.11.2,pypi,,requests,0.11.2,7456,5.5,6
pypi||requests|0.12.0,pypi,,requests,0.12.0,7457,5.5,6
pypi||requests|v0.12.0,pypi,,requests,v0.12.0,7458,0.0,1
pypi||requests|0.12.01,pypi,,requests,0.12.01,7459,5.5,6
pypi||requests|0.12.1,pypi,,requests,0.12.1,7460,5.5,6
pypi||requests|v0.12.1,pypi,,requests,v0.12.1,7461,0.0,1
pypi||requests|0.13.0,pypi,,requests,0.13.0,7462,5.5,6
pypi||requests|v0.13.0,pypi,,requests,v0.13.0,7463,0.0,1
pypi||requests|0.13.1,pypi,,requests,0.13.1,7464,5.5,6
pypi||requests|v0.13.1,pypi,,requests,v0.13.1,7465,0.0,1
pypi||requests|0.13.2,pypi,,requests,0.13.2,7466,5.5,6
pypi||requests|v0.13.2,pypi,,requests,v0.13.2,7467,0.0,1
pypi||requests|0.13.3,pypi,,requests,0.13.3,7468,5.5,6
pypi||requests|v0.13.3,pypi,,requests,v0.13.3,7469,0.0,1
pypi||requests|0.13.4,pypi,,requests,0.13.4,7470,5.5,6
pypi||requests|v0.13.4,pypi,,requests,v0.13.4,7471,0.0,1
pypi||requests|0.13.5,pypi,,requests,0.13.5,7472,5.5,6
pypi||requests|v0.13.5,pypi,,requests,v0.13.5,7473,0.0,1
pypi||requests|0.13.6,pypi,,requests,0.13.6,7474,5.5,6
pypi||requests|v0.13.6,pypi,,requests,v0.13.6,7475,0.0,1
pypi||requests|0.13.7,pypi,,requests,0.13.7,7476,5.5,6
pypi||requests|v0.13.7,pypi,,requests,v0.13.7,7477,0.0,1
pypi||requests|0.13.8,pypi,,requests,0.13.8,7478,5.5,6
pypi||requests|0.13.9,pypi,,requests,0.13.9,7479,5.5,6
pypi||requests|v0.13.9,pypi,,requests,v0.13.9,7480,0.0,1
pypi||requests|0.14.0,pypi,,requests,0.14.0,7481,5.5,6
pypi||requests|v0.14.0,pypi,,requests,v0.14.0,7482,0.0,1
pypi||requests|0.14.1,pypi,,requests,0.14.1,7483,5.5,6
pypi||requests|v0.14.1,pypi,,requests,v0.14.1,7484,0.0,1
pypi||requests|0.14.2,pypi,,requests,0.14.2,7485,5.5,6
pypi||requests|v0.14.2,pypi,,requests,v0.14.2,7486,0.0,1
pypi||requests|1.0.0,pypi,,requests,1.0.0,7487,5.5,6
pypi||requests|v1.0.0,pypi,,requests,v1.0.0,7488,0.0,1
pypi||requests|1.0.1,pypi,,requests,1.0.1,7489,5.5,6
pypi||requests|v1.0.1,pypi,,requests,v1.0.1,7490,0.0,1
pypi||requests|1.0.2,pypi,,requests,1.0.2,7491,5.5,6
pypi||requests|v1.0.2,pypi,,requests,v1.0.2,7492,0.0,1
pypi||requests|1.0.3,pypi,,requests,1.0.3,7493,5.5,6
pypi||requests|v1.0.3,pypi,,requests,v1.0.3,7494,0.0,1
pypi||requests|1.0.4,pypi,,requests,1.0.4,7495,5.5,6
pypi||requests|v1.0.4,pypi,,requests,v1.0.4,7496,0.0,1
pypi||requests|1.1.0,pypi,,requests,1.1.0,7497,5.5,6
pypi||requests|v1.1.0,pypi,,requests,v1.1.0,7498,0.0,1
pypi||requests|1.2.0,pypi,,requests,1.2.0,7499,5.5,6
pypi||requests|v1.2.0,pypi,,requests,v1.2.0,7500,0.0,1
pypi||requests|1.2.1,pypi,,requests,1.2.1,7501,5.5,6
pypi||requests|v1.2.1,pypi,,requests,v1.2.1,7502,0.0,1
pypi||requests|1.2.2,pypi,,requests,1.2.2,7503,5.5,6
pypi||requests|v1.2.2,pypi,,requests,v1.2.2,7504,0.0,1
pypi||requests|1.2.3,pypi,,requests,1.2.3,7505,5.5,6
pypi||requests|v1.2.3,pypi,,requests,v1.2.3,7506,0.0,1
pypi||requests|2.0.0,pypi,,requests,2.0.0,7507,5.5,6
pypi||requests|v2.0.0,pypi,,requests,v2.0.0,7508,0.0,1
pypi||requests|v2.0,pypi,,requests,v2.0,7509,0.0,1
pypi||requests|2.0,pypi,,requests,2.0,7510,0.0,1
pypi||requests|2.0.1,pypi,,requests,2.0.1,7511,5.5,6
pypi||requests|v2.0.1,pypi,,requests,v2.0.1,7512,0.0,1
pypi||requests|2.1.0,pypi,,requests,2.1.0,7513,5.5,7
pypi||requests|v2.1.0,pypi,,requests,v2.1.0,7514,0.0,1
pypi||requests|2.2.0,pypi,,requests,2.2.0,7515,5.5,7
pypi||requests|v2.2.0,pypi,,requests,v2.2.0,7516,0.0,1
pypi||requests|2.2.1,pypi,,requests,2.2.1,7517,5.5,7
pypi||requests|v2.2.1,pypi,,requests,v2.2.1,7518,0.0,1
pypi||requests|2.3.0,pypi,,requests,2.3.0,7519,5.5,6
pypi||requests|v2.3.0,pypi,,requests,v2.3.0,7520,0.0,1
pypi||requests|2.4.0,pypi,,requests,2.4.0,7521,5.5,6
pypi||requests|v2.4.0,pypi,,requests,v2.4.0,7522,0.0,1
pypi||requests|2.4.1,pypi,,requests,2.4.1,7523,5.5,6
pypi||requests|v2.4.1,pypi,,requests,v2.4.1,7524,0.0,1
pypi||requests|2.4.2,pypi,,requests,2.4.2,7525,5.5,6
pypi||requests|v2.4.2,pypi,,requests,v2.4.2,7526,0.0,1
pypi||requests|2.4.3,pypi,,requests,2.4.3,7527,5.5,6
pypi||requests|v2.4.3,pypi,,requests,v2.4.3,7528,0.0,1
pypi||requests|2.5.0,pypi,,requests,2.5.0,7529,5.5,6
pypi||requests|v2.5.0,pypi,,requests,v2.5.0,7530,0.0,1
pypi||requests|2.5.1,pypi,,requests,2.5.1,7531,5.5,6
pypi||requests|v2.5.1,pypi,,requests,v2.5.1,7532,0.0,1
pypi||requests|2.5.2,pypi,,requests,2.5.2,7533,5.5,6
pypi||requests|v2.5.2,pypi,,requests,v2.5.2,7534,0.0,1
pypi||requests|2.5.3,pypi,,requests,2.5.3,7535,5.5,6
pypi||requests|2.6.0,pypi,,requests,2.6.0,7536,5.5,5
pypi||requests|2.6.1,pypi,,requests,2.6.1,7537,5.5,5
pypi||requests|2.6.2,pypi,,requests,2.6.2,7538,5.5,5
pypi||requests|2.7.0,pypi,,requests,2.7.0,7539,5.5,5
pypi||requests|2.8.0,pypi,,requests,2.8.0,7540,5.5,5
pypi||requests|2.8.1,pypi,,requests,2.8.1,7541,5.5,5
pypi||requests|2.9.0,pypi,,requests,2.9.0,7542,5.5,5
pypi||requests|2.9.1,pypi,,requests,2.9.1,7543,5.5,5
pypi||requests|2.9.2,pypi,,requests,2.9.2,7544,5.5,5
pypi||requests|2.10.0,pypi,,requests,2.10.0,7545,5.5,5
pypi||requests|2.11.0,pypi,,requests,2.11.0,7546,5.5,5
pypi||requests|2.11.1,pypi,,requests,2.11.1,7547,5.5,5
pypi||requests|2.12.0,pypi,,requests,2.12.0,7548,5.5,5
pypi||requests|2.12.1,pypi,,requests,2.12.1,7549,5.5,5
pypi||requests|2.12.2,pypi,,requests,2.12.2,7550,5.5,5
pypi||requests|2.12.3,pypi,,requests,2.12.3,7551,5.5,5
pypi||requests|2.12.4,pypi,,requests,2.12.4,7552,5.5,5
pypi||requests|2.12.5,pypi,,requests,2.12.5,7553,5.5,5
pypi||requests|2.13.0,pypi,,requests,2.13.0,7554,5.5,5
pypi||requests|2.14.0,pypi,,requests,2.14.0,7555,5.5,5
pypi||requests|2.14.1,pypi,,requests,2.14.1,7556,5.5,5
pypi||requests|2.14.2,pypi,,requests,2.14.2,7557,5.5,5
pypi||requests|2.15.0,pypi,,requests,2.15.0,7558,5.5,5
pypi||requests|2.15.1,pypi,,requests,2.15.1,7559,5.5,5
pypi||requests|2.16.0,pypi,,requests,2.16.0,7560,5.5,5
pypi||requests|2.16.1,pypi,,requests,2.16.1,7561,5.5,5
pypi||requests|2.16.2,pypi,,requests,2.16.2,7562,5.5,5
pypi||requests|2.16.3,pypi,,requests,2.16.3,7563,5.5,5
pypi||requests|2.16.4,pypi,,requests,2.16.4,7564,5.5,5
pypi||requests|2.16.5,pypi,,requests,2.16.5,7565,5.5,5
pypi||requests|2.17.0,pypi,,requests,2.17.0,7566,5.5,5
pypi||requests|2.17.1,pypi,,requests,2.17.1,7567,5.5,5
pypi||requests|2.17.2,pypi,,requests,2.17.2,7568,5.5,5
pypi||requests|2.17.3,pypi,,requests,2.17.3,7569,5.5,5
pypi||requests|2.18.0,pypi,,requests,2.18.0,7570,5.5,5
pypi||requests|2.18.1,pypi,,requests,2.18.1,7571,5.5,5
pypi||requests|2.18.2,pypi,,requests,2.18.2,7572,5.5,5
pypi||requests|2.18.3,pypi,,requests,2.18.3,7573,5.5,5
pypi||requests|2.18.4,pypi,,requests,2.18.4,7574,5.5,5
pypi||requests|2.19.0,pypi,,requests,2.19.0,7575,5.5,5
pypi||requests|2.19.1,pypi,,requests,2.19.1,7576,5.5,5
pypi||requests|2.20.0,pypi,,requests,2.20.0,7577,5.5,4
pypi||requests|2.20.1,pypi,,requests,2.20.1,7578,5.5,4
pypi||requests|2.21.0,pypi,,requests,2.21.0,7579,5.5,4
pypi||requests|2.22.0,pypi,,requests,2.22.0,7580,5.5,4
pypi||requests|2.23.0,pypi,,requests,2.23.0,7581,5.5,4
pypi||requests|2.24.0,pypi,,requests,2.24.0,7582,5.5,4
pypi||requests|2.25.0,pypi,,requests,2.25.0,7583,5.5,4
pypi||requests|2.25.1,pypi,,requests,2.25.1,7584,5.5,4
pypi||requests|2.26.0,pypi,,requests,2.26.0,7585,5.5,4
pypi||requests|2.27.0,pypi,,requests,2.27.0,7586,5.5,4
pypi||requests|2.27.1,pypi,,requests,2.27.1,7587,5.5,4
pypi||requests|2.28.0,pypi,,requests,2.28.0,7588,5.5,4
pypi||requests|2.28.1,pypi,,requests,2.28.1,7589,5.5,4
pypi||requests|2.28.2,pypi,,requests,2.28.2,7590,5.5,4
pypi||requests|2.29.0,pypi,,requests,2.29.0,7591,5.5,4
pypi||requests|2.30.0,pypi,,requests,2.30.0,7592,5.5,4
pypi||requests|2.31.0,pypi,,requests,2.31.0,7593,5.5,3
pypi||requests|2.32.0,pypi,,requests,2.32.0,7594,5.2,2
pypi||requests|2.32.1,pypi,,requests,2.32.1,7595,5.2,2
pypi||requests|2.32.2,pypi,,requests,2.32.2,7596,5.2,2
pypi||requests|2.32.3,pypi,,requests,2.32.3,7597,5.2,2
pypi||requests|2.32.4,pypi,,requests,2.32.4,7598,4.4,1
pypi||requests|2.32.5,pypi,,requests,2.32.5,7599,4.4,1
pypi||starlette|0.1.0,pypi,,starlette,0.1.0,7600,7.5,7
